cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,codpost,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,wkt,Nivel
201473,20156300,201563,0,2,Arribeños 2871,Arribeños 2871,Inst. Belgrano Uno,I Belgrano Uno,C1429,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100615.9669,108732.3259,#N/A,Inicial Común - Primario Común - Secundario Común
201464,20152000,201520,0,2,Avda. Pte. Figueroa Alcorta 7597,Avda. Pte. Figueroa Alcorta 7597,Inst. River Plate,I River Plate,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,101222.3789,109240.2672,#N/A,Inicial Común - Primario Común - Secundario Común
201514,20000300,200003,0,2,Moldes 1764,Moldes 1764,Inst. San Cayetano,I San Cayetano,C1426,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100542.3047,106964.8066,#N/A,Inicial Común - Primario Común
200461,20100000,201000,0,1,Avda. del Libertador 4903,Avda. del Libertador 4903,Esc. Primaria Común N° 30 Granaderos de San Martin,EPjs 30,C1426,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,9,14,PALERMO,04 - HOSP FERNANDEZ,1,102527.4944,107300.2455,#N/A,Primario Común
201480,20149400,201494,0,2,Avda. del Libertador 6796,Montañeses 2845,Escuela Técnica Ort 02,ET Ort 02,C1429,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100741.3346,108772.9468,#N/A,Secundario Común
201523,20001700,200017,0,2,Núñez 2776,Núñez 2776,Escuela de la Aldea,Esc de la Aldea,C1429,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,99270.11237,108617.5195,#N/A,Inicial Común - Primario Común
202663,20309600,203096,0,1,Murguiondo 2251,Murguiondo 2251,Esc. Primaria Común N° 23,EPjc 23,1440,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,20,9,MATADEROS,09 - HOSP SANTOJANNI,1,96690.84179,96700.89668,#N/A,Primario Común
201463,20031700,200317,0,2,11 de Septiembre de 1888 3168,11 de Septiembre de 1888 3168,Aula XXI,Aula XXI,C1429,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100333.5055,108952.3218,#N/A,Secundario Común
201480,20136100,201361,0,2,Avda. del Libertador 6796,Avda. del Libertador 6796,Inst. de Tecnología Ort 02,I de Tecnología Ort 02,C1429,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100741.3346,108772.9468,#N/A,Superior No Universitario Común
201533,20106900,201069,0,2,Vuelta de Obligado 3723,Vuelta de Obligado 3723,Inst. Propuesta Actual,I Propuesta Actual,C1429,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,99539.51372,109145.4415,#N/A,Secundario Común
201802,20058500,200585,0,2,Avda. Crámer 1222,Avda. Crámer 1222,Inst. Aequalis,I Aequalis,C1426,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,9,13,COLEGIALES,07 - HOSP PIROVANO,1,100959.9474,106448.8375,#N/A,Inicial Común - Primario Común
201521,20120400,201204,0,2,Montañeses 2759,Montañeses 2759,Oxford School,Oxford School,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100809.519,108681.3176,#N/A,Inicial Común - Primario Común - Secundario Común
202326,20270600,202706,0,2,Sarandí 283,Sarandí 283,Escuela Infantil La Puertita,EI La Puertita,C1081,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,3,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,106221.1318,101885.609,#N/A,Otros Servicios Educativos de la modalidad Común
201487,20002600,200026,0,2,Cap. Gral. Ramón Freire 1658,Cap. Gral. Ramón Freire 1658,Centro de Estudios Interdisciplinarios para el Aprendizaje y la Comunicación,CEI,C1426,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100201.437,106508.5375,#N/A,Superior No Universitario Común
200462,20230900,202309,0,1,Moldes 1220,Moldes 1220,Jardín de Infantes Común N° 09/09°,JIC 09/09,C1426,IniCom,Nivel Inicial Común,JIC,Jardín de Infantes Común,Dirección de Educación Inicial,1,9,13,COLEGIALES,07 - HOSP PIROVANO,1,100952.4348,106611.3116,#N/A,Inicial Común
201497,20084500,200845,0,2,Avda. Crisólogo Larralde 3281,Avda. Crisólogo Larralde 3281,Inst. Hull Cordell,I Hull Cordell,C1429,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,12,SAAVEDRA,07 - HOSP PIROVANO,1,98792.34514,108500.3732,#N/A,Inicial Común - Primario Común - Secundario Común
201517,20219600,202196,0,2,Moldes 2361,Moldes 2361,Colegio Evangélico Buenos Aires,Col Evangélico Buenos Aires,C1428,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100114.9471,107601.8601,#N/A,Inicial Común - Primario Común - Secundario Común
201504,20179200,201792,0,2,Grecia 3273,Grecia 3273,Del Jacarandá,Del Jacarandá,C1429,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100087.5311,108926.852,#N/A,Inicial Común - Primario Común
201471,20191000,201910,0,2,Arcos 4531,Arcos 4531,Lomas de Nuñez,Lomas de Nuñez,C1429,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,99311.1188,109905.536,#N/A,Inicial Común - Primario Común
201499,20209800,202098,0,2,Cuba 2665,Cuba 2665,Escuela Profesional de Cinematografía,E Profesional de Cinematografía,C1428,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100323.0079,108219.0359,#N/A,Superior No Universitario Común
201539,20189000,201890,0,2,Vuelta de Obligado 2874,Vuelta de Obligado 2874,El Buen Amigo,El Buen Amigo,C1429,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,10,13,NUÑEZ,07 - HOSP PIROVANO,1,100059.4819,108374.7018,#N/A,Inicial Común
200105,20236303,202363,3,1,Sarmiento 4041,Sarmiento 4041,Centro de Actividades Infantiles y Juveniles Club Almagro,CAIyJ Almagro,C1197,OSECom,Otros Servicios Educativos de la modalidad Común,CAIJ,Centro de Actividades Infantiles y Juveniles,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,1,2,5,ALMAGRO,03 - HOSP DURAND,2,103748.3282,102775.1938,#N/A,Otros Servicios Educativos de la modalidad Común
201423,20208800,202088,0,2,Avda. Cabildo 885,Avda. Cabildo 885,ICEA  Altos Estudios,ICEA  Altos Estudios,C1426,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,9,14,PALERMO,07 - HOSP PIROVANO,1,101587.9546,106683.5805,#N/A,Superior No Universitario Común
200441,20104400,201044,0,1,Gurruchaga 739,Aguirre 752,Jardín de Infantes Común N° 03/09° Leopoldo Marechal,JIC 03/09,C1414,IniCom,Nivel Inicial Común,JIC,Jardín de Infantes Común,Dirección de Educación Inicial,1,9,15,VILLA CRESPO,03 - HOSP DURAND,1,102212.3412,103799.2585,#N/A,Inicial Común
201558,20125100,201251,0,2,Avda. Juan Bautista Alberdi 2555,Avda. Juan Bautista Alberdi 2555,Inst. Ana María Janer,I Ana María Janer,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,99892.12677,99767.3554,#N/A,Inicial Común - Primario Común - Secundario Común
201560,20119600,201196,0,2,Avda. San Pedrito 1349,Avda. San Pedrito 1349,Inst. Elisa Harilaos,I Elisa Harilaos,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100414.074,98267.33336,#N/A,Inicial Común - Primario Común - Secundario Común
201555,20168500,201685,0,2,Avda. Directorio 2138,Avda. Directorio 2138,Inst. Ntra. Sra. de la Misericordia,I Ntra Sra de la Misericordia,C1406,IniCom - PriCom - SecCom - SNUCom,"Nivel Inicial, Primario, Secundario y Superior No Universitario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100527.4527,99692.09908,#N/A,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común
201571,20167500,201675,0,2,Mariano Acosta 195,Mariano Acosta 195,Inst. Ntra. Sra. del Milagro,I Ntra Sra del Milagro,C1407,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,10,VELEZ SARSFIELD,06 - HOSP PIÑERO,1,98410.1966,99305.46566,#N/A,Inicial Común - Primario Común - Secundario Común
201551,20151900,201519,0,2,Avda. Juan Bautista Alberdi 1948,Avda. Juan Bautista Alberdi 1948,Inst. Profesorado Jorge A. Susini,I Prof Jorge A Susini,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100610.9608,100012.802,#N/A,Inicial Común - Primario Común - Secundario Común
201559,20170200,201702,0,2,Avda. Rivadavia 6270,Avda. Rivadavia 6270,Inst. Inmaculada Concepción de Ntra. Sra. de Lourdes,I Ntra Sra de Lourdes,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100716.9822,100397.3727,#N/A,Inicial Común - Primario Común - Secundario Común
201565,20134200,201342,0,2,José Bonifacio 2475,José Bonifacio 2475,Inst. San José de Flores,I San José de Flores,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100048.5244,99682.22006,#N/A,Inicial Común - Primario Común - Secundario Común
201556,20119000,201190,0,2,Avda. Directorio 2220,Avda. Directorio 2220,Inst. Virginio F. Grego,I Virginio F Grego,C1406,IniCom - PriCom - PriAdu - SecCom,"Nivel Inicial, Primario y Secundario Común - Nivel Primario de Jóvenes y Adultos",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100430.3218,99655.07744,#N/A,Inicial Común - Primario Común - Secundario Común - Primario de Jóvenes y Adultos
201570,20083300,200833,0,2,Lautaro 824,Lautaro 824,Inst. Guardia de Honor del Santísimo Rosario,I G H del Santísimo Rosario,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100856.2014,99306.31508,#N/A,Inicial Común - Primario Común - Secundario Común
200464,20081000,200810,0,1,Uriarte 2235,Uriarte 2237,Jardín de Infantes Integral N° 01/09° Dr. Alfredo Palacios,JII 01/09,C1425,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,1,9,14,PALERMO,04 - HOSP FERNANDEZ,1,103418.4228,105180.2079,#N/A,Inicial Común
201554,20083200,200832,0,2,Avda. Carabobo 967,Avda. Carabobo 967,Inst. Ntra. Sra. de Luján de San José de Flores,I Ntra Sra de Luján de Flores,C1406,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,101002.3128,99173.01603,#N/A,Inicial Común - Primario Común
201575,20119100,201191,0,2,Zuviría 2660,Zuviría 2660,Inst. Parroquial Sta. Clara,I P Santa Clara,C1406,IniCom - PriCom - PriAdu - SecCom,"Nivel Inicial, Primario y Secundario Común - Nivel Primario de Jóvenes y Adultos",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100629.0892,98530.32426,#N/A,Inicial Común - Primario Común - Secundario Común - Primario de Jóvenes y Adultos
201553,20061300,200613,0,2,Avda. Carabobo 56,Avda. Carabobo 56,Inst. Sara Chamberlain de Eccleston,I Sara Chamberlain de Eccleston,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100594.9578,100261.2306,#N/A,Inicial Común - Primario Común - Secundario Común
201561,20083400,200834,0,2,Avda. Curapaligüe 1155,Avda. Curapaligüe 1155,Inst. Medalla Milagrosa,I Medalla Milagrosa,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,PARQUE CHACABUCO,06 - HOSP PIÑERO,1,101492.7941,99271.07977,#N/A,Inicial Común - Primario Común - Secundario Común
201563,20132300,201323,0,2,Avda. Francisco Bilbao 3476,Avda. Francisco Bilbao 3476,Inst. Luján Porteño,I Luján Porteño,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,9,PARQUE AVELLANEDA,06 - HOSP PIÑERO,1,99345.17151,98644.52047,#N/A,Inicial Común - Primario Común - Secundario Común
201572,20078100,200781,0,2,Pergamino 53,Pergamino 53,Inst. Ntra. Sra. de la Paz,I Ntra Sra de la Paz,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,10,FLORESTA,06 - HOSP PIÑERO,1,98931.84319,99643.68078,#N/A,Inicial Común - Primario Común - Secundario Común
201566,20119500,201195,0,2,José Martí 1562,José Martí 1562,Inst. Arzruni,I Arzruni,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100229.7226,98085.341,#N/A,Inicial Común - Primario Común - Secundario Común
201574,20134100,201341,0,2,Varela 850,Varela 850,Escuela Integral Prof. Jam Weitzman,E Int Prof Jaim Weitzman,C1406,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100352.994,98963.81526,#N/A,Inicial Común - Primario Común
201557,20125200,201252,0,2,Avda. Directorio 2959,Avda. Directorio 2959,Inst. Colegio Granaderos de San Martín,I Coleg Granaderos,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,99472.81609,99343.07981,#N/A,Inicial Común - Primario Común - Secundario Común
201568,20061600,200616,0,2,Lautaro 122,Lautaro 122,Inst. Casa Verde,I Casa Verde,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100534.3738,100108.3198,#N/A,Inicial Común - Primario Común - Secundario Común
201569,20188600,201886,0,2,Esteban Bonorino 275,Esteban Bonorino 275,Inst. El Galileo,I El Galileo,C1406,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,100289.55,99805.08876,#N/A,Inicial Común - Primario Común
202694,20189500,201895,0,2,Varela 265,Varela 265,Colegio Limerick,Col Limerick,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,99908.82845,99596.47979,#N/A,Inicial Común - Primario Común - Secundario Común
201303,20188900,201889,0,2,Avda. Rivadavia 3196,Homero 598,Estudio de Enseñanza e Investigaciones Informáticas,Enseñanza Investig Informáticas,C1407,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,104687.1192,102110.5934,#N/A,Superior No Universitario Común
201573,20210100,202101,0,2,Cnel. Ramón L. Falcón 2670,Cnel. Ramón L. Falcón 2670,Inst. ESBA - Flores,I ESBA - Flores,C1406,IniCom - PriCom - SecCom - SecAdu - SNUCom,"Nivel Inicial, Primario, Secundario y Superior No Universitario Común - Nivel Secundario de Jóvenes y Adultos",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,11,7,FLORES,06 - HOSP PIÑERO,1,99710.1258,99826.36305,#N/A,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común - Secundario Jóvenes y Adultos
